kepid,label,file
9406990,transit,debo_model/datasets/9406990.npz
9414417,transit,debo_model/datasets/9414417.npz
9415172,transit,debo_model/datasets/9415172.npz
9446824,stellar_eclipse,debo_model/datasets/9446824.npz
9451127,stellar_eclipse,debo_model/datasets/9451127.npz
9466668,transit,debo_model/datasets/9466668.npz
9471974,transit,debo_model/datasets/9471974.npz
9474493,centroid_offset,debo_model/datasets/9474493.npz
9479273,transit,debo_model/datasets/9479273.npz
9480189,transit,debo_model/datasets/9480189.npz
9512687,transit,debo_model/datasets/9512687.npz
9513865,transit,debo_model/datasets/9513865.npz
9520668,centroid_offset,debo_model/datasets/9520668.npz
9535080,stellar_eclipse,debo_model/datasets/9535080.npz
9536692,stellar_eclipse,debo_model/datasets/9536692.npz
9579499,stellar_eclipse,debo_model/datasets/9579499.npz
9579641,transit,debo_model/datasets/9579641.npz
9591070,centroid_offset,debo_model/datasets/9591070.npz
9592579,stellar_eclipse,debo_model/datasets/9592579.npz
9593757,stellar_eclipse,debo_model/datasets/9593757.npz
9595686,stellar_eclipse,debo_model/datasets/9595686.npz
9597411,stellar_eclipse,debo_model/datasets/9597411.npz
9602514,centroid_offset,debo_model/datasets/9602514.npz
9605514,transit,debo_model/datasets/9605514.npz
9612825,stellar_eclipse,debo_model/datasets/9612825.npz
9632895,stellar_eclipse,debo_model/datasets/9632895.npz
9636563,stellar_eclipse,debo_model/datasets/9636563.npz
9636569,stellar_eclipse,debo_model/datasets/9636569.npz
9640439,centroid_offset,debo_model/datasets/9640439.npz
9641018,stellar_eclipse,debo_model/datasets/9641018.npz
9641041,stellar_eclipse,debo_model/datasets/9641041.npz
9652649,centroid_offset,debo_model/datasets/9652649.npz
9661877,stellar_eclipse,debo_model/datasets/9661877.npz
9665922,centroid_offset,debo_model/datasets/9665922.npz
9692128,stellar_eclipse,debo_model/datasets/9692128.npz
9692345,stellar_eclipse,debo_model/datasets/9692345.npz
9692557,stellar_eclipse,debo_model/datasets/9692557.npz
9705459,stellar_eclipse,debo_model/datasets/9705459.npz
9710326,transit,debo_model/datasets/9710326.npz
9718379,stellar_eclipse,debo_model/datasets/9718379.npz
9719634,centroid_offset,debo_model/datasets/9719634.npz
9724984,centroid_offset,debo_model/datasets/9724984.npz
9761199,stellar_eclipse,debo_model/datasets/9761199.npz
9761882,transit,debo_model/datasets/9761882.npz
9766437,transit,debo_model/datasets/9766437.npz
9772531,transit,debo_model/datasets/9772531.npz
9775938,transit,debo_model/datasets/9775938.npz
9777251,centroid_offset,debo_model/datasets/9777251.npz
9777256,Ephemeris match,debo_model/datasets/9777256.npz
9784222,stellar_eclipse,debo_model/datasets/9784222.npz
9785921,transit,debo_model/datasets/9785921.npz
9787239,transit,debo_model/datasets/9787239.npz
9818381,transit,debo_model/datasets/9818381.npz
9820483,transit,debo_model/datasets/9820483.npz
9823457,transit,debo_model/datasets/9823457.npz
9825625,transit,debo_model/datasets/9825625.npz
9838804,transit,debo_model/datasets/9838804.npz
9838975,stellar_eclipse,debo_model/datasets/9838975.npz
9842890,centroid_offset,debo_model/datasets/9842890.npz
9842906,centroid_offset,debo_model/datasets/9842906.npz
9842937,centroid_offset,debo_model/datasets/9842937.npz
9850893,centroid_offset,debo_model/datasets/9850893.npz
9851226,centroid_offset,debo_model/datasets/9851226.npz
9851271,centroid_offset,debo_model/datasets/9851271.npz
9875711,transit,debo_model/datasets/9875711.npz
9880467,stellar_eclipse,debo_model/datasets/9880467.npz
9886221,centroid_offset,debo_model/datasets/9886221.npz
9887224,centroid_offset,debo_model/datasets/9887224.npz
9895004,centroid_offset,debo_model/datasets/9895004.npz
9895709,centroid_offset,debo_model/datasets/9895709.npz
9898364,centroid_offset,debo_model/datasets/9898364.npz
9899181,stellar_eclipse,debo_model/datasets/9899181.npz
9899280,stellar_eclipse,debo_model/datasets/9899280.npz
9899352,stellar_eclipse,debo_model/datasets/9899352.npz
9899355,stellar_eclipse,debo_model/datasets/9899355.npz
9899505,centroid_offset,debo_model/datasets/9899505.npz
9902856,stellar_eclipse,debo_model/datasets/9902856.npz
9904059,stellar_eclipse,debo_model/datasets/9904059.npz
9911882,centroid_offset,debo_model/datasets/9911882.npz
9940565,stellar_eclipse,debo_model/datasets/9940565.npz
9941662,transit,debo_model/datasets/9941662.npz
9959589,centroid_offset,debo_model/datasets/9959589.npz
9963461,stellar_eclipse,debo_model/datasets/9963461.npz
9964748,centroid_offset,debo_model/datasets/9964748.npz
9965184,stellar_eclipse,debo_model/datasets/9965184.npz
9967884,stellar_eclipse,debo_model/datasets/9967884.npz
9970525,unlabeled,debo_model/datasets/9970525.npz
9993529,centroid_offset,debo_model/datasets/9993529.npz
9996632,centroid_offset,debo_model/datasets/9996632.npz
